names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
Gna13,-19.567236,-0.66287833,2.942159311862712e-85,1.5668563314026318e-84,1.0,1.0
Tsc2,-19.592865,0.52678585,1.7788914449122649e-85,9.483632133366131e-85,1.0,1.0
Psmd3,-19.606094,,1.3717024583898555e-85,7.320621009274644e-85,1.0,1.0
Gart,-19.639648,,7.08869434708583e-86,3.787193586073817e-85,1.0,1.0
Slc9a3r1,-19.648533,,5.950912893812189e-86,3.182721148122203e-85,1.0,1.0
Wapl,-19.64999,2.1362655,5.7823313842509464e-86,3.095866407439598e-85,1.0,1.0
Fdx1,-19.73255,0.38606,1.1330863893903755e-86,6.073051890030214e-86,1.0,1.0
Cideb,-19.733,,1.1230598492314753e-86,6.025763778405965e-86,1.0,1.0
Atg101,-19.744465,-2.3326564,8.950844813854852e-87,4.8077177186864154e-86,1.0,1.0
Itgb5,-19.752562,0.5854236,7.6249098637021535e-87,4.099924680740384e-86,1.0,1.0
Adrb1,-19.863829,2.388924,8.368041667939081e-88,4.504345869860542e-87,1.0,1.0
Ilk,-19.90758,-2.1040168,3.4981193713283476e-88,1.8870243074213049e-87,1.0,1.0
Grb2,-19.910503,0.20084052,3.299881026622548e-88,1.7820069492203316e-87,1.0,1.0
Vav1,-19.958033,0.2648515,1.276379016847905e-88,6.90016561375876e-88,1.0,1.0
Ffar4,-20.018282,-1.6326488,3.816535915106864e-89,2.065467977408104e-88,1.0,1.0
Sorbs1,-20.021023,0.7807592,3.612230502375708e-89,1.957015789490562e-88,1.0,1.0
Stk4,-20.023485,0.45677456,3.4380898915809504e-89,1.864688840439246e-88,1.0,1.0
Sf3b6,-20.02782,-0.5520607,3.1514992713919175e-89,1.7111068712134426e-88,1.0,1.0
Ankrd13b,-20.060366,,1.638720982934061e-89,8.907097981072649e-89,1.0,1.0
Rock1,-20.063171,0.4862753,1.5488334259028952e-89,8.427674054423797e-89,1.0,1.0
Ddx21,-20.073442,-0.29897994,1.2597147457426818e-89,6.861949964295827e-89,1.0,1.0
Xrcc5,-20.084465,,1.0090483271392737e-89,5.502501008343359e-89,1.0,1.0
Cd93,-20.107235,0.3695282,6.37816084964831e-90,3.481905475827638e-89,1.0,1.0
Cr1l,-20.142801,-1.4732944,3.1122685621479342e-90,1.700875155252463e-89,1.0,1.0
Cct7,-20.184376,-0.6810346,1.3431328493287243e-90,7.348331195343819e-90,1.0,1.0
Nelfb,-20.219183,0.33858716,6.637380139708682e-91,3.6353090787069654e-90,1.0,1.0
Cln8,-20.255203,-1.5884318,3.196304961327437e-91,1.752541362147333e-90,1.0,1.0
Kpna2,-20.290314,-5.839838,1.5659567676783594e-91,8.595591643638011e-91,1.0,1.0
Mfn2,-20.301064,-4.337423,1.2583018663650828e-91,6.91444472340681e-91,1.0,1.0
Sirt7,-20.319017,0.065489784,8.730479294871191e-92,4.8027230055082623e-91,1.0,1.0
Ptpa,-20.374275,0.57877487,2.828725187596925e-92,1.557821593961519e-91,1.0,1.0
Prkn,-20.378452,,2.597386192544842e-92,1.4319950748765947e-91,1.0,1.0
Ltbr,-20.402897,,1.575969579957252e-92,8.698240041087104e-92,1.0,1.0
Derl2,-20.45868,,5.028264450894846e-93,2.7783103577460926e-92,1.0,1.0
Cln3,-20.466469,-1.5304317,4.285661941155528e-93,2.370610351096638e-92,1.0,1.0
Scimp,-20.466766,-1.545949,4.25966091264524e-93,2.358834350520141e-92,1.0,1.0
Ifih1,-20.467836,-2.2778215,4.1671211283739965e-93,2.3101448913222842e-92,1.0,1.0
Gsk3b,-20.480759,,3.1964132439067503e-93,1.773973913414323e-92,1.0,1.0
Bak1,-20.482838,-0.5900535,3.0628269226675047e-93,1.7017215954354637e-92,1.0,1.0
Mitf,-20.525467,-3.5459387,1.2753481611287875e-93,7.093769882900789e-93,1.0,1.0
Lgals9,-20.587227,-0.14286469,3.572367895625034e-94,1.9892406769186787e-93,1.0,1.0
Chchd3,-20.604301,,2.5111756943845915e-94,1.3998825752883368e-93,1.0,1.0
Jak1,-20.6339,0.9536396,1.3621018706335658e-94,7.601652134215865e-94,1.0,1.0
Slamf9,-20.643986,-0.10664278,1.1056014173602862e-94,6.177054347439277e-94,1.0,1.0
Zc3h12a,-20.6548,-1.289791,8.838527896694877e-95,4.943650352050788e-94,1.0,1.0
Gipc1,-20.678564,3.3575754,5.402556410348995e-95,3.028577535297544e-94,1.0,1.0
Smap1,-20.683508,-3.1413102,4.876298106344752e-95,2.739702392857669e-94,1.0,1.0
Trpm7,-20.709293,-1.6464144,2.8561283868220132e-95,1.60649198926191e-94,1.0,1.0
Lamtor5,-20.72157,-2.2884333,2.2135664174351858e-95,1.2464694584567537e-94,1.0,1.0
Prkar1a,-20.723137,-1.0359178,2.1425822813613872e-95,1.2078566329386378e-94,1.0,1.0
Taf15,-20.752861,-0.5968439,1.15507175270639e-95,6.526285772063418e-95,1.0,1.0
Ssrp1,-20.76211,-1.0613662,9.528974175116352e-96,5.39006155035395e-95,1.0,1.0
Gaa,-20.782604,,6.2193002628914735e-96,3.5219250131260994e-95,1.0,1.0
Ptpn23,-20.783056,,6.1609825701336984e-96,3.492851500123363e-95,1.0,1.0
Ranbp1,-20.814766,-1.6448196,3.180913384652355e-96,1.807452032187252e-95,1.0,1.0
Xiap,-20.814846,-0.43250343,3.1756223841268195e-96,1.8064960971521428e-95,1.0,1.0
Sgms2,-20.8286,,2.383227211358632e-96,1.3572736541594211e-95,1.0,1.0
Cd81,-20.848803,,1.5628235135383344e-96,8.910586000880298e-96,1.0,1.0
Arhgef12,-20.862558,-0.078452684,1.1723074512484288e-96,6.6916432165902335e-96,1.0,1.0
Il1a,-20.865063,-5.3365273,1.1124903922231731e-96,6.357450803047038e-96,1.0,1.0
Pkib,-20.88927,-0.014591895,6.703523702935496e-97,3.835181675073725e-96,1.0,1.0
Nek7,-20.939772,0.21217981,2.3257520514750417e-97,1.3321183947006931e-96,1.0,1.0
Hat1,-20.942907,-0.6739358,2.1775968399693978e-97,1.248688405599863e-96,1.0,1.0
Eif2ak3,-21.010193,-1.297246,5.291867799172493e-98,3.0379690599377867e-97,1.0,1.0
Csnk2a1,-21.049028,,2.3341615784611504e-98,1.3415399382062595e-97,1.0,1.0
Ikbkg,-21.132788,,3.973721943837066e-99,2.2864887414768225e-98,1.0,1.0
Senp3,-21.150013,-3.5607,2.75871057470377e-99,1.5891950675451178e-98,1.0,1.0
E2f1,-21.255884,-2.2190602,2.908326346436663e-100,1.6773135587859373e-99,1.0,1.0
Cdk8,-21.299726,1.4896331,1.1418452247611371e-100,6.592937941354386e-100,1.0,1.0
Prkab1,-21.360006,0.26743817,3.1477228631023426e-101,1.821676376033564e-100,1.0,1.0
Snx6,-21.39935,-0.032254927,1.354881485374435e-101,7.8501582358616e-101,1.0,1.0
Plp2,-21.481722,-1.5417924,2.307955374104025e-102,1.3387745773771436e-101,1.0,1.0
Plekha1,-21.549742,0.3390673,5.324254861070311e-103,3.092020862473083e-102,1.0,1.0
Fbxl3,-21.586327,,2.4145461854471936e-103,1.403858095743165e-102,1.0,1.0
Ptpn6,-21.629726,0.15961239,9.434067526591594e-104,5.497897792563157e-103,1.0,1.0
Otud5,-21.744883,0.2990929,7.722978395920466e-105,4.511228687278629e-104,1.0,1.0
Zbtb7a,-21.77887,-0.3340188,3.680393755424012e-105,2.1523424228566124e-104,1.0,1.0
Cd151,-21.782576,0.14925224,3.394451943545781e-105,1.9874416876479743e-104,1.0,1.0
Pde8a,-21.795805,-1.314698,2.542841967701856e-105,1.4905698934795657e-104,1.0,1.0
Dag1,-21.893797,0.19236964,2.9765928831245833e-106,1.7489230015166273e-105,1.0,1.0
Crk,-21.919426,0.4270179,1.6957932143186463e-106,9.975488637930839e-106,1.0,1.0
Map2k2,-21.937181,-2.6229882,1.147981935660071e-106,6.760938317546254e-106,1.0,1.0
Eif3i,-21.956564,-3.2583227,7.495656949352018e-107,4.419700670018398e-106,1.0,1.0
Sumo1,-21.968884,-1.2919865,5.715621498210909e-107,3.3741039174579966e-106,1.0,1.0
Mmut,-22.058502,,7.916186767311582e-108,4.678681340869159e-107,1.0,1.0
Fundc1,-22.091494,-0.29659635,3.8157548553951555e-108,2.2578804735352422e-107,1.0,1.0
Syncrip,-22.121271,-0.07875818,1.9728966253694032e-108,1.1687953262247612e-107,1.0,1.0
Slk,-22.198042,0.4057559,3.5874304292051373e-109,2.1303293865481515e-108,1.0,1.0
Dock5,-22.28421,-0.35587275,5.257704895945884e-110,3.1296160177295e-109,1.0,1.0
Ncoa1,-22.30657,-3.6164632,3.1904377571767176e-110,1.9036151862248688e-109,1.0,1.0
Cln6,-22.36194,,9.240524947632489e-111,5.520055833872106e-110,1.0,1.0
Mdm2,-22.363169,-3.8901668,8.989989350796548e-111,5.376808445649644e-110,1.0,1.0
Ctbp1,-22.381048,-0.47468242,6.021129425293478e-111,3.605475347251095e-110,1.0,1.0
Dusp1,-22.397009,0.03754529,4.209067029008117e-111,2.523423897870016e-110,1.0,1.0
Irak1,-22.426468,-0.72345895,2.1721454389331278e-111,1.3053733574188762e-110,1.0,1.0
Cdipt,-22.449942,-0.6858322,1.2814199784976567e-111,7.710082226393353e-111,1.0,1.0
Ctbp2,-22.457052,,1.0919650971527445e-111,6.5780713313437296e-111,1.0,1.0
Pdpk1,-22.497065,,4.434544135907345e-112,2.6778441428651593e-111,1.0,1.0
Kif3b,-22.515913,-0.39101943,2.8991141615087386e-112,1.7527736102068533e-111,1.0,1.0
Cyfip1,-22.56839,0.25387704,8.861596350512461e-113,5.36410536041903e-112,1.0,1.0
Plau,-22.580902,-0.8100742,6.67727635228804e-113,4.046785159752292e-112,1.0,1.0
Htr2c,-22.59433,,4.927292560978503e-113,2.9898214012434407e-112,1.0,1.0
Araf,-22.676727,,7.603983346347514e-114,4.6252175737321574e-113,1.0,1.0
Erp44,-22.68011,-0.2625889,7.04127276293446e-114,4.2881522446776045e-113,1.0,1.0
Csnk1e,-22.693693,,5.1707822207511504e-114,3.152854542884319e-113,1.0,1.0
Tmem109,-22.712496,1.1242994,3.3713614084642415e-114,2.0581750257039018e-113,1.0,1.0
Ranbp2,-22.754377,-0.42659494,1.2987249849412873e-114,7.93823843054467e-114,1.0,1.0
Pdap1,-22.7905,,5.695987817134193e-115,3.485833131121488e-114,1.0,1.0
Fmr1,-22.798811,-1.1178763,4.711332236608308e-115,2.8938563406700846e-114,1.0,1.0
Rangap1,-22.856167,-1.4152668,1.2689247176493312e-115,7.803731125985935e-115,1.0,1.0
Ptbp1,-22.859032,-0.8225601,1.1883715217802708e-115,7.317328214061545e-115,1.0,1.0
Chmp3,-22.886662,,6.309149037317957e-116,3.8896059212824745e-115,1.0,1.0
Cdc42,-22.891064,-0.3301945,5.703336010599657e-116,3.5204562353960396e-115,1.0,1.0
Kdm5c,-22.91773,-1.0537518,3.092911045408868e-116,1.911495394236641e-115,1.0,1.0
Kpnb1,-22.960306,0.31971934,1.1625248981028263e-116,7.193571866381642e-116,1.0,1.0
Men1,-23.020126,,2.9308810009709687e-117,1.8180904945304424e-116,1.0,1.0
Commd1,-23.030186,-1.1480786,2.3239331207741787e-117,1.443375831587536e-116,1.0,1.0
Taf12,-23.042416,-3.2658513,1.7524127409878153e-117,1.0897612647683234e-116,1.0,1.0
Rgmb,-23.04669,,1.5877096150744364e-117,9.885664593361478e-117,1.0,1.0
Ddx58,-23.060987,,1.1411956842919248e-117,7.11435317006896e-117,1.0,1.0
P2rx4,-23.092752,-0.26767325,5.475425017451593e-118,3.4177029473020785e-117,1.0,1.0
Plxnc1,-23.106733,-0.07136957,3.9618186920029194e-118,2.4760130302330356e-117,1.0,1.0
Stat6,-23.113531,-0.08725388,3.3848247782150364e-118,2.1180541049680592e-117,1.0,1.0
Rab3d,-23.157633,,1.2178753329185108e-118,7.630392886846139e-118,1.0,1.0
Smad2,-23.16711,-0.3983203,9.774318017624868e-119,6.131608520830838e-118,1.0,1.0
Sacm1l,-23.171835,,8.759118328238003e-119,5.5016494794428415e-118,1.0,1.0
Ric8a,-23.17711,-1.4681393,7.749306735407537e-119,4.873496170533935e-118,1.0,1.0
Ube2r2,-23.1882,,5.989755254953467e-119,3.7716622397857927e-118,1.0,1.0
Rhbdf2,-23.209265,,3.67100608339301e-119,2.3144907372122683e-118,1.0,1.0
Stk38,-23.216726,0.09442665,3.0861929347959024e-119,1.9482322612343365e-118,1.0,1.0
Atf6b,-23.228148,-0.3031006,2.3659683394144801e-119,1.495459281200617e-118,1.0,1.0
Itpkb,-23.233162,0.3883221,2.1053608674137404e-119,1.3324192796805542e-118,1.0,1.0
Fadd,-23.32689,,2.3656541336883268e-120,1.4990461510435143e-119,1.0,1.0
Cops9,-23.340204,-2.7564518,1.7329663881096406e-120,1.0995221468791965e-119,1.0,1.0
Cpsf6,-23.346869,0.18979798,1.482911322179605e-120,9.42062700359277e-120,1.0,1.0
Snx30,-23.41488,-1.2151576,3.014647903386791e-121,1.9175765443906325e-120,1.0,1.0
Sec22b,-23.417654,5.7273145,2.8247842185339887e-121,1.799092849615922e-120,1.0,1.0
Fasn,-23.46809,-0.009411829,8.640906364633609e-122,5.510366530109025e-121,1.0,1.0
Micu2,-23.487654,-0.86595416,5.454165192027976e-122,3.4825957846035776e-121,1.0,1.0
Epcam,-23.507181,0.14272743,3.4442453269087107e-122,2.2020296432318013e-121,1.0,1.0
Zdhhc7,-23.540323,-1.7293899,1.5772183819639214e-122,1.009661792853119e-121,1.0,1.0
Sept7,-23.664885,0.42040932,8.294826281762536e-124,5.32357697006452e-123,1.0,1.0
Abca3,-23.700735,-0.011966269,3.543278638084888e-124,2.276977260879711e-123,1.0,1.0
Ankrd13a,-23.720055,0.24453115,2.239367407974691e-124,1.4409091573677768e-123,1.0,1.0
Havcr2,-23.727337,0.13228838,1.8834818802861254e-124,1.215039986174271e-123,1.0,1.0
Zmpste24,-23.732218,,1.6770968345500503e-124,1.083296355323555e-123,1.0,1.0
Fbxw7,-23.772514,-2.4827902,6.429070475706341e-125,4.158130077698443e-124,1.0,1.0
Srebf1,-23.791601,1.1625692,4.0799808990788866e-125,2.6422230764280602e-124,1.0,1.0
Fbxl20,-23.802284,-0.62240815,3.16276350474453e-125,2.0508800653822693e-124,1.0,1.0
Tor2a,-23.813093,,2.4440603741065617e-125,1.5868957500359855e-124,1.0,1.0
Cers5,-23.864042,-1.2801871,7.2394859467747e-126,4.7127264823867547e-125,1.0,1.0
Cd1d1,-23.962507,-3.8324735,6.844435547097824e-127,4.4671765774148255e-126,1.0,1.0
Yy1,-23.979046,0.7517702,4.600988306612515e-127,3.006859982102122e-126,1.0,1.0
Syn1,-23.984947,,3.992786487003784e-127,2.6127959678354173e-126,1.0,1.0
Ncor2,-23.991299,-1.1320186,3.427627766546726e-127,2.245903743368182e-126,1.0,1.0
Akap5,-24.003275,0.34752876,2.5702683786882336e-127,1.6863385981275618e-126,1.0,1.0
Trp53,-24.059376,-0.028900016,6.659795166389265e-128,4.380937529953306e-127,1.0,1.0
Ppargc1b,-24.068243,-2.8112624,5.378088331773686e-128,3.542461866955141e-127,1.0,1.0
Nr3c1,-24.223616,-0.90382886,1.2546906620179601e-129,8.275337884139536e-129,1.0,1.0
Rtn4,-24.230087,0.15394467,1.0723269716868658e-129,7.081884987156266e-129,1.0,1.0
Icam1,-24.233805,-0.06810139,9.798157760307696e-130,6.47946865893003e-129,1.0,1.0
Pitpnm1,-24.283747,0.10512011,2.911233242621854e-130,1.9277293138313493e-129,1.0,1.0
Pld1,-24.316774,,1.3029679005516177e-130,8.639281205511786e-130,1.0,1.0
Kmt2b,-24.330954,-2.058375,9.22376809570398e-131,6.123896961153067e-130,1.0,1.0
Ldlr,-24.332085,-2.0756152,8.972855132776707e-131,5.965220822666692e-130,1.0,1.0
Esd,-24.335281,-4.269392,8.300183463304533e-131,5.525361491662565e-130,1.0,1.0
Irf3,-24.345741,0.89565337,6.431868633172712e-131,4.293057917021679e-130,1.0,1.0
Gal,-24.353674,,5.3002819881485e-131,3.5424848641750854e-130,1.0,1.0
Stk11,-24.374718,,3.1715427014532974e-131,2.1225591929779687e-130,1.0,1.0
Virma,-24.423147,-1.4066528,9.710256036961712e-132,6.507301435211557e-131,1.0,1.0
Tmem106b,-24.468063,,3.232751977226891e-132,2.1722357581205123e-131,1.0,1.0
Prep,-24.483763,1.8312311,2.1999363390974985e-132,1.4802259830002791e-131,1.0,1.0
Brd7,-24.497242,0.21881483,1.5805872969930923e-132,1.064928668741241e-131,1.0,1.0
Ndufa9,-24.530989,,6.901444646734431e-133,4.656149851961262e-132,1.0,1.0
Nbr1,-24.615768,1.066867,8.563998301609944e-134,5.793429121332349e-133,1.0,1.0
Selenos,-24.619303,,7.849266730708594e-134,5.317108153440761e-133,1.0,1.0
Maff,-24.622353,,7.280446546800094e-134,4.9384709232088445e-133,1.0,1.0
Vwa8,-24.62752,3.2155802,6.409205654410003e-134,4.353389892262751e-133,1.0,1.0
Ash2l,-24.634764,,5.360199866773833e-134,3.645809855036659e-133,1.0,1.0
Mybbp1a,-24.643784,-1.6953471,4.29061978120868e-134,2.9222915135687966e-133,1.0,1.0
Lztr1,-24.652761,1.088743,3.4375710437743896e-134,2.344479651925694e-133,1.0,1.0
Khsrp,-24.700565,-2.7027164,1.0546347353701783e-134,7.212433723037039e-134,1.0,1.0
Usp32,-24.72743,-1.2298124,5.4236150738464245e-135,3.7141747003659643e-134,1.0,1.0
Ppp2ca,-24.742786,0.47433412,3.707265664882854e-135,2.542270125808708e-134,1.0,1.0
Epb41l1,-24.74722,,3.321612717225078e-135,2.2809318604154652e-134,1.0,1.0
Naa15,-24.775862,-0.8811089,1.6324053985865843e-135,1.1225029430390717e-134,1.0,1.0
Emc3,-24.838804,,3.416695706487095e-136,2.352679326915323e-135,1.0,1.0
Arl13b,-24.847687,,2.7390934197629817e-136,1.8912967805977222e-135,1.0,1.0
Ager,-24.851667,0.026098099,2.4807293693371943e-136,1.7152667434947505e-135,1.0,1.0
Usp47,-24.937868,1.4280043,2.891360884195836e-137,2.0019574808138806e-136,1.0,1.0
Osgep,-24.946276,-1.021846,2.3435984278405996e-137,1.6271919181373151e-136,1.0,1.0
Brd2,-24.97511,0.23471396,1.1398189555348452e-137,7.924907904732548e-137,1.0,1.0
Noct,-24.98332,,9.281128308221761e-138,6.461937178158294e-137,1.0,1.0
Vasp,-25.019064,-1.0233654,3.792133276117856e-138,2.6439302479451233e-137,1.0,1.0
Ppp6c,-25.027327,-1.418749,3.0828968782144354e-138,2.152438183032282e-137,1.0,1.0
Cbfb,-25.046661,-0.46189836,1.898369638004727e-138,1.327267934057495e-137,1.0,1.0
Agl,-25.071772,-1.9414506,1.010811795370707e-138,7.077096290385678e-138,1.0,1.0
Kif5b,-25.12176,0.4297705,2.8771875006103447e-139,2.0172549899237234e-138,1.0,1.0
Psmd6,-25.124249,-2.281232,2.702484759320213e-139,1.8974247833319756e-138,1.0,1.0
Cdc37,-25.160744,0.082503244,1.0780615721507152e-139,7.579741896329326e-139,1.0,1.0
Trappc10,-25.178778,-0.8209199,6.842371262073614e-140,4.8175682894431105e-139,1.0,1.0
Mtch1,-25.205605,0.033754453,3.4772340853216836e-140,2.4516949057915987e-139,1.0,1.0
Opa1,-25.209476,-3.2500103,3.15342752557746e-140,2.229669236305193e-139,1.0,1.0
Atg13,-25.253662,2.6860824,1.0324007453508793e-140,7.310039789570724e-140,1.0,1.0
Pde3b,-25.27726,-2.1643925,5.68203895702111e-141,4.0346506409713016e-140,1.0,1.0
Sf1,-25.283552,0.76515245,4.8451274779681555e-141,3.4452710447029245e-140,1.0,1.0
Gabbr1,-25.296589,,3.4825495222967246e-141,2.479892305635477e-140,1.0,1.0
Glb1,-25.34213,-1.8341562,1.0973424204226409e-141,7.825208200335812e-141,1.0,1.0
Selenon,-25.37024,3.893716,5.374328606662711e-142,3.837929957910632e-141,1.0,1.0
Srrm1,-25.382,-0.88375723,3.9857922825212276e-142,2.8504108809001803e-141,1.0,1.0
Lamtor3,-25.403833,-2.647514,2.287568263795885e-142,1.638278501940229e-141,1.0,1.0
Dennd1a,-25.445984,-0.90634704,7.820193043533023e-143,5.608579710018097e-142,1.0,1.0
Dpy30,-25.4633,,5.029310294454573e-143,3.6121560020142884e-142,1.0,1.0
Jup,-25.473923,0.042280417,3.835505652589712e-143,2.7586984621931176e-142,1.0,1.0
Spsb2,-25.520082,,1.1800982454471731e-143,8.500103333393595e-143,1.0,1.0
Ap3b1,-25.523365,-0.6450428,1.0850999607340788e-143,7.8271043277158475e-143,1.0,1.0
Cers2,-25.550695,0.31472686,5.393810122007269e-144,3.8963078601397383e-143,1.0,1.0
Ppp2r5c,-25.782705,0.15283835,1.386061113899895e-146,1.0041421036444103e-145,1.0,1.0
Malt1,-25.786364,-1.6832333,1.26116439014742e-146,9.149839039243455e-146,1.0,1.0
Paip1,-25.798084,-0.03380604,9.316807986538164e-147,6.769222174253999e-146,1.0,1.0
Rnaseh2b,-25.81371,-2.8855188,6.221476605237736e-147,4.526847657822689e-146,1.0,1.0
Cct5,-25.848543,0.34033644,2.526559681484969e-147,1.8410418872654666e-146,1.0,1.0
Acsl4,-25.895714,0.041206475,7.442909852225109e-148,5.431371242017331e-147,1.0,1.0
Klf10,-25.896046,-3.4347436,7.378823389221378e-148,5.392465676852879e-147,1.0,1.0
Smarca5,-26.048386,-2.7308009,1.403190502477018e-149,1.0284585146998467e-148,1.0,1.0
Ecpas,-26.117804,-1.88147,2.2889330140727194e-150,1.6801171068105622e-149,1.0,1.0
Ext2,-26.132807,,1.5458017076611454e-150,1.1363117986125836e-149,1.0,1.0
Laptm4b,-26.180464,2.8054214,4.4359614931649405e-151,3.270459975667701e-150,1.0,1.0
Rassf5,-26.185099,-0.1258537,3.9283471631692864e-151,2.9004875956969687e-150,1.0,1.0
Nmt1,-26.364382,-0.6545088,3.5112524087889135e-153,2.6040488234662667e-152,1.0,1.0
Bach1,-26.368456,0.10992602,3.153069402420391e-153,2.3418791436968066e-152,1.0,1.0
Ptgir,-26.37564,-2.9369485,2.608114396759698e-153,1.9400030713490413e-152,1.0,1.0
Irak2,-26.392923,-1.2858807,1.6520245146317826e-153,1.2306599286081406e-152,1.0,1.0
Fus,-26.418747,3.386399,8.345444590906861e-154,6.22612453384199e-153,1.0,1.0
Ddx6,-26.428892,,6.380719291013898e-154,4.7674448911665033e-153,1.0,1.0
Preb,-26.430403,-0.9021168,6.130355496964878e-154,4.587228642422448e-153,1.0,1.0
Fam107b,-26.443316,-0.2572408,4.355392741447695e-154,3.2639365364801134e-153,1.0,1.0
Klc1,-26.453815,,3.297997360720947e-154,2.475228603863427e-153,1.0,1.0
Hsd17b4,-26.477007,-0.8652304,1.7836592314525003e-154,1.3406904073049874e-153,1.0,1.0
Bad,-26.529324,4.4374027,4.449257985470699e-155,3.349321124100199e-154,1.0,1.0
Tcp1,-26.575409,-1.0299048,1.3064427876930362e-155,9.849476799986957e-155,1.0,1.0
Por,-26.604542,0.49104232,6.014363377229877e-156,4.5411618501376715e-155,1.0,1.0
Rad23b,-26.719193,-0.26879048,2.8170185904919817e-157,2.1302107347436344e-156,1.0,1.0
Dgat1,-26.719421,,2.7997762583616937e-157,2.1203751814460876e-156,1.0,1.0
Wwox,-26.728449,,2.1989350638098352e-157,1.6678589287018232e-156,1.0,1.0
Actr1a,-26.73017,-2.6653736,2.0999163676477657e-157,1.595171674726057e-156,1.0,1.0
Clec1b,-26.731874,,2.0062354200677357e-157,1.5263243940515327e-156,1.0,1.0
Tbc1d22a,-26.767323,-0.74818945,7.762377138070616e-158,5.914529673239194e-157,1.0,1.0
Hif1a,-26.771235,-0.41302973,6.989568383369664e-158,5.333807824260448e-157,1.0,1.0
Snap29,-26.792173,-1.8421285,3.986439973478541e-158,3.0467356499593246e-157,1.0,1.0
Ptprc,-26.792305,0.06651404,3.9723747576432704e-158,3.040628140177708e-157,1.0,1.0
Grpel1,-26.804798,,2.8408247159183426e-158,2.177820601514123e-157,1.0,1.0
Hibadh,-26.969799,0.4603609,3.3424398769035915e-160,2.5702387133301656e-159,1.0,1.0
Ctdsp1,-26.985058,0.1357127,2.2133395297746635e-160,1.7046119517003024e-159,1.0,1.0
Marveld2,-26.997494,,1.581511020850559e-160,1.219883539349445e-159,1.0,1.0
Gnai2,-27.021141,-0.19146396,8.342939935095857e-161,6.45514023417154e-160,1.0,1.0
Rabep1,-27.107374,-0.7593462,8.060477079608442e-162,6.246245860761589e-161,1.0,1.0
Arhgef11,-27.17451,-3.4709978,1.300045105712161e-162,1.0089962479372214e-161,1.0,1.0
Ap1s1,-27.218742,,3.897648263486465e-163,3.0297557774865285e-162,1.0,1.0
Sidt2,-27.221315,-5.5586247,3.6335873842728147e-163,2.8288862279424124e-162,1.0,1.0
Acsl1,-27.372662,-1.8653102,5.804224559361225e-165,4.525848620586027e-164,1.0,1.0
Elavl1,-27.406748,-0.24745059,2.2789352989688906e-165,1.779773807587873e-164,1.0,1.0
Dync1i2,-27.41735,-3.3092337,1.703480360772257e-165,1.3345262419445883e-164,1.0,1.0
Tiparp,-27.469755,-4.325753,4.0358379054588036e-166,3.166677829894478e-165,1.0,1.0
Adgre1,-27.509668,0.14219311,1.3452292417828302e-166,1.0571770148139479e-165,1.0,1.0
Ldah,-27.52841,-2.1314983,8.026110775794598e-167,6.317407318180465e-166,1.0,1.0
Sec24c,-27.556313,-1.9730794,3.718060863427461e-167,2.931120107451633e-166,1.0,1.0
Hnrnpm,-27.61143,0.04104004,8.112760495913293e-168,6.405753792199044e-167,1.0,1.0
Ube3a,-27.664583,-1.6803573,1.8635060516534744e-168,1.4737300623344855e-167,1.0,1.0
Hopx,-27.678167,-0.002167912,1.2790343912676189e-168,1.0131085700452058e-167,1.0,1.0
Aldh9a1,-27.739756,-1.4309653,2.3161864101717445e-169,1.8375323564690575e-168,1.0,1.0
Frrs1,-27.745712,-2.517379,1.962931397072399e-169,1.5597515196419729e-168,1.0,1.0
Wrnip1,-27.756025,,1.473867595808799e-169,1.1730017781587993e-168,1.0,1.0
Nod1,-27.80638,,3.6318200924205885e-170,2.895046398512335e-169,1.0,1.0
Eif4a3,-27.837652,-0.9000455,1.5197377819904822e-170,1.213366401378685e-169,1.0,1.0
Bcl2l1,-27.860977,0.24125725,7.930378789655889e-171,6.341769364379774e-170,1.0,1.0
Tpr,-27.931513,-0.16462015,1.1057642208748738e-171,8.85672910351939e-171,1.0,1.0
Ncl,-27.931725,-1.2138988,1.099241751724461e-171,8.818596488994634e-171,1.0,1.0
